,ENER,GRMS,DELTA,BOND,ANGL,UREY,DIHE,IMPR,VDW,ELEC,HBON,USER,HARM,CDIH,CIC,CDRO,NOE,SBOU,IMNB,IMEL,IMHB,EWKS,EWSE,EXTE,RXNF,ST2,IMST,TSM,QMEL,QMVD,ASP,EHAR,GEO,MDIP,PINT,PRMS,PANG,SSBP,BK4D,SHEL,RESD,SHAP,STRB,OOPL,PULL,POLA,DMC,RGY,EWEX,EWQC,EWUT,PBEL,PBNP,MBDE,STRS,BNDB,BNDT,EBST,MBST,BBT,SST,GBEN,HMCM,$\theta_1$,$\theta_2$,$r$,NBOND
6414,35.902123451687764,0.5755830649602178,0.13452707210252157,0.24620002377200514,1.382945013783848,0.24528002336068344,-0.2799850323318492,0.012896388486882142,-0.3091365525798334,34.60392358719603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.89671025863694,161.1042738171177,8.000000000000002,34.29478703461619
6415,36.14618322123999,0.5755830649602178,-0.10953269744970129,0.2636280597361236,1.1282160429083863,0.2298393087458356,-0.4434844115174133,0.005664605621078512,0.19331742034115665,34.769002195404816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.581175779412897,161.1415209357171,8.000000000000004,34.962319615745976
6417,37.857683054255084,0.5755830649602178,-1.821032530464798,0.29754097316745093,2.0857231890343786,0.3944940525693459,-0.10154118997756521,0.003048464735795584,0.6734726057139745,34.5049449590117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.838794380301254,161.09302508355145,8.000000000000002,35.17841756472568
6418,35.99108127194665,0.5755830649602178,0.045569251843637915,0.4079069326307752,1.3707803097362157,0.236087819924622,-0.29308043777308773,0.014233349703628448,-0.4165268243228393,34.671680122047334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6949617732446245,160.99213030513224,8.000000000000002,34.2551532977245
6420,36.14720210047743,0.5755830649602178,-0.11055157668714344,0.2584110999597097,1.2056524581789434,0.23506910883900445,-0.40954174539666816,0.011788806355290803,0.176365833625521,34.669456538915625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11146806477294552,160.70765372142193,7.9950000000000045,34.84582237254114
6421,36.60238656948899,0.5755830649602178,-0.5657360456987064,0.2950552388558146,1.89755455734485,0.2705302466100594,-0.16746016030720964,0.003688132746902757,0.012963685157647672,34.290054869080926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2189493589122244,160.59197228167784,7.9950000000000045,34.30301855423858
6422,36.313167040684434,0.5755830649602178,-0.2765165168941479,0.3150299598974758,1.9238565748289491,0.27380200696240475,-0.026635700720303468,0.015528492378552881,-0.190612751984372,34.002198459321725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.494221720974177,160.53714043142318,7.9950000000000045,33.81158570733735
6424,36.6783060976183,0.5755830649602178,-0.641655573828011,0.3076830637803656,1.9692937886111517,0.2770783510889962,-0.1894789655440029,0.0016034223904654874,0.0018783750192046121,34.310248062272116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.33231897363447,160.6338090768942,7.994999999999999,34.31212643729132
6425,35.65329635725802,0.5755830649602178,0.3833541665322642,0.27309098198598947,1.2544657793823102,0.23384530818952182,-0.43456248751639387,0.004439375962046111,-0.27621544348635596,34.598232842740906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.52926109408537,160.74563356672206,7.995000000000001,34.32201739925455
6426,36.785657967730316,0.5755830649602178,-0.7490074439400303,0.31579282285269517,1.89185334340422,0.27259289805469367,-0.28520270998645914,0.0006340890787958784,-0.037447099176673555,34.62743462350304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.96528170295713,160.86082666539158,7.995000000000003,34.58998752432637
6427,36.05237881038042,0.5755830649602178,-0.015728286590132257,0.2468313576258698,1.2886101203157576,0.22435125369382303,-0.40759293832313065,0.008193101518237619,-0.16846736603610005,34.86045328158596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.66519736190324,160.96134965617466,7.995000000000001,34.691985915549864
6428,35.70972465433111,0.5755830649602178,0.3269258694591741,0.2872199893707862,1.3448453968253902,0.21830869073897663,-0.3527884196847609,0.006308083478747975,-0.4650982516842601,34.67092916528623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.64223234203808,161.04254090166603,7.995000000000003,34.20583091360197
6429,35.98994271601671,0.5755830649602178,0.04670780777357919,0.26175533542060087,1.456775605628839,0.24492794471117035,-0.23581274796455962,0.016817967218758417,-0.2649344102759336,34.510413021277834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.8973992734684,161.10435476895805,7.995000000000001,34.2454786110019
6430,36.54771945130843,0.5755830649602178,-0.5110689275181457,0.2917084786441866,1.322713129371985,0.24239661605345414,-0.275942496697915,0.012405389406249101,0.21168689819534048,34.74275143633513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.580548514886892,161.14162559106188,7.9950000000000045,34.95443833453047
6431,35.77077224671498,0.5755830649602178,0.2658782770753092,0.26278051239708333,1.3231260202938797,0.22703520994645257,-0.2891497673871452,0.009216835481898358,-0.2935118125513691,34.53127524853418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814589538279657,161.14206626916362,7.9950000000000045,34.23776343598281
6432,35.521516120493374,0.5755830649602178,0.5151344032969121,0.24808828971659944,1.4298877745612533,0.2375057441492754,-0.32272313114183093,0.011756152418987021,-0.47487152253113124,34.39187281332022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8383689172286215,161.09308351824765,7.9950000000000045,33.91700129078909
6433,36.42922441925712,0.5755830649602178,-0.39257389546683186,0.2889259712585117,1.4757708446171143,0.24409089939464243,-0.17939552616566753,0.020401899545467922,-0.020098204738524385,34.59952853534557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6946674500683496,160.99209896206327,7.9950000000000045,34.579430330607046
6434,35.91113958209407,0.5755830649602178,0.1255109416962128,0.2747179625052445,1.6243329963109014,0.26024982479330416,-0.25138024831732303,0.055822119252127635,-0.5050349942781207,34.45243192182794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4335112053225492,160.85348671101227,7.9950000000000045,33.94739692754982
6435,36.20870645506175,0.5755830649602178,-0.17205593127146557,0.23595256580933324,1.1955626463609719,0.21625887772136032,-0.39393049933020985,0.0044690390395266625,-0.00507282322315413,34.955466648683924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114680647762152,160.7073666280732,7.9900000000000055,34.95039382546077
6436,35.667429336470306,0.5755830649602178,0.36922118731997955,0.2710781320954632,1.4516420970324888,0.23783062395104165,-0.31776198399229144,0.00930925080954009,-0.3879255042655474,34.403256720839615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218798685721684,160.59158415616872,7.9900000000000055,34.01533121657407
6438,35.614001041795596,0.5755830649602178,0.4226494819946893,0.2624205820827145,1.3871019268269107,0.24147573133873984,-0.2592510916017501,0.010486842197719597,-0.35050141957609754,34.32226847052736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.33962014989072,160.55455035987057,7.990000000000004,33.971767050951264
6439,35.90087793706449,0.5755830649602178,0.13577258672579262,0.2360461356069627,1.4634585634737285,0.2451502664578496,-0.20977899754843285,0.0006414738897610268,-0.32168987481398553,34.48705036999861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.33285799702765,160.63350117371246,7.990000000000002,34.16536049518463
6442,35.849950392642995,0.5755830649602178,0.18670013114729045,0.26478858313506143,1.246754996894128,0.21151513234864575,-0.47195157841167307,0.0006522380239384351,-0.3555110688285695,34.95370208948147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.66591921933176,160.96133743389325,7.990000000000004,34.5981910206529
6443,36.61703830573834,0.5755830649602178,-0.5803877819480547,0.31843285186027076,1.8196030067564668,0.26264796783039435,-0.15779990384522308,0.006996344212887153,-0.17940808226901114,34.546566121192555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.64295420647466,161.04258301573722,7.990000000000004,34.36715803892354
6444,36.107886159894775,0.5755830649602178,-0.07123563610448969,0.285728403846529,1.2225171302037596,0.2201922459437277,-0.4521239053550554,0.01034760325682445,-0.0885942341623799,34.90981891616137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.89808950400726,161.1044358463074,7.990000000000004,34.82122468199899
6445,36.19508254549107,0.5755830649602178,-0.15843202170078285,0.27731803271506317,1.1870620524778386,0.22971440372363763,-0.4448976756252782,0.01855156809063648,0.20971081202948033,34.71762335207969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5799201435724015,161.14173040213095,7.990000000000007,34.92733416410917
6446,36.25449427223168,0.5755830649602178,-0.2178437484413962,0.2705617323392039,1.2032449819288564,0.23080492336941041,-0.41371528971372634,0.027929549401592885,0.21697219615437172,34.71869617875197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814050492622279,161.14216836409238,7.990000000000007,34.93566837490634
6447,36.86411189180018,0.5755830649602178,-0.8274613680098923,0.29912225292581934,1.927923407220661,0.2708615821837489,-0.17444352602992316,0.006819820960394834,-0.06976608141013177,34.60359443594961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8379427033782787,161.09314202987187,7.990000000000007,34.53382835453948
6452,36.215001086776965,0.5755830649602178,-0.1783505629866795,0.28272211672144826,1.1728241880248422,0.20625321222060988,-0.4505215517633424,0.011778618600009148,0.05099005386880659,34.940954449104595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.01499708870641,160.6843521251526,8.01,34.9919445029734
6453,36.08668147346297,0.5755830649602178,-0.0500309496726814,0.26899987078321086,1.3240468090724216,0.22851155616670255,-0.26046850452746,0.01043755360235067,-0.21069762170338324,34.72585181006912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99629780678703,160.67654600896532,8.01,34.51515418836574
6454,35.84687020438937,0.5755830649602178,0.1897803194009171,0.27091651374819803,1.4299275179885578,0.24532344424343508,-0.3223135599593326,0.0017744131448271128,-0.3491836368998926,34.57042551212358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.02919477922048,160.6735890639277,8.01,34.22124187522368
6455,37.77875889699188,0.5755830649602178,-1.7421083732015958,0.3926892858856235,1.454646972110119,0.3196647445303568,0.7694249299101378,0.023870006528873826,0.14825682501080395,34.67020613301597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.92960443296388,160.67599383067903,8.010000000000002,34.81846295802677
6456,36.74778924906457,0.5755830649602178,-0.7111387252742816,0.2909484350174354,1.5949430584781632,0.3513302714156786,-0.040565651585923374,0.011921084189179034,-0.08821200505459892,34.62742405660463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.159358008238904,160.6833469226343,8.01,34.53921205155003
6457,35.95122700165284,0.5755830649602178,0.08542352213744664,0.240935819927802,1.4002883548783305,0.2461408137335523,-0.28765137465101187,0.005675743609978296,-0.30936089536093936,34.655198539515126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57301873143288,160.69437890435668,8.01,34.34583764415419
6458,36.27865795612844,0.5755830649602178,-0.24200743233815558,0.24887400238098722,1.0803626553781405,0.2246545852092024,-0.3864221237621198,0.00666195902311418,0.24373648036631354,34.8607903975328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.3424469250974,160.707182479371,8.010000000000002,35.10452687789912
6459,35.9881151459801,0.5755830649602178,0.04853537781018247,0.2641027748057471,1.2927369202132324,0.23828319248948582,-0.2501958846486254,0.022803807191887827,-0.10810434481077555,34.52848868073915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.7522732937098,160.71954212460332,8.01,34.420384335928375
6460,36.05134003305702,0.5755830649602178,-0.014689509266737844,0.2763036509998983,1.2186368498370774,0.2071204550222008,-0.46210450911385564,0.003720629535278343,-0.17165732123285982,34.97932027800928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.84090658617683,160.72931827686108,8.010000000000002,34.807662956776426
6461,36.91035796217188,0.5755830649602178,-0.8737074383815937,0.33436870732074864,2.0661682929951626,0.2707435430008234,-0.16968285671493183,0.013550383678893184,-0.1439824472110861,34.53919233910227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.11798309169286,160.73481891497983,8.010000000000002,34.395209891891184
6462,36.30333582187694,0.5755830649602178,-0.26668529808665653,0.2616564992240976,1.1344413417112817,0.22563294054735084,-0.4091261672891698,0.00835922549344279,0.20811754697545137,34.87425443521449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.90747331442326,160.7350932091294,8.010000000000003,35.08237198218994
6464,35.77543785331029,0.5755830649602178,0.2612126704799991,0.242357671975728,1.3477590247148892,0.23639571728836312,-0.3148515602428115,0.009181232245094532,-0.3795429747946363,34.63413874212366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9416937277616,160.7206930401798,8.01,34.25459576732902
